Period,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Value
2022-23,OnsetOfLabour,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,45
2022-23,OnsetOfLabour,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Caesarean Section,Deliveries,1555
2022-23,OnsetOfLabour,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Medical induction,Deliveries,600
2022-23,OnsetOfLabour,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Not known,Deliveries,220
2022-23,OnsetOfLabour,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Spontaneous,Deliveries,2130
2022-23,OnsetOfLabour,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Surgical and medical induction,Deliveries,745
2022-23,OnsetOfLabour,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Surgical induction,Deliveries,465
2022-23,OnsetOfLabour,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2022-23,OnsetOfLabour,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Caesarean Section,Deliveries,795
2022-23,OnsetOfLabour,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Medical induction,Deliveries,0
2022-23,OnsetOfLabour,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Not known,Deliveries,0
2022-23,OnsetOfLabour,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Spontaneous,Deliveries,1605
2022-23,OnsetOfLabour,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Surgical and medical induction,Deliveries,0
2022-23,OnsetOfLabour,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Surgical induction,Deliveries,1545
2022-23,OnsetOfLabour,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2022-23,OnsetOfLabour,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Caesarean Section,Deliveries,2475
2022-23,OnsetOfLabour,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Medical induction,Deliveries,2410
2022-23,OnsetOfLabour,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Not known,Deliveries,0
2022-23,OnsetOfLabour,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Spontaneous,Deliveries,3610
2022-23,OnsetOfLabour,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Surgical and medical induction,Deliveries,60
2022-23,OnsetOfLabour,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Surgical induction,Deliveries,450
2022-23,OnsetOfLabour,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,60
2022-23,OnsetOfLabour,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Caesarean Section,Deliveries,1720
2022-23,OnsetOfLabour,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Medical induction,Deliveries,1125
2022-23,OnsetOfLabour,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Not known,Deliveries,315
2022-23,OnsetOfLabour,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Spontaneous,Deliveries,3190
2022-23,OnsetOfLabour,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Surgical and medical induction,Deliveries,465
2022-23,OnsetOfLabour,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Surgical induction,Deliveries,350
2022-23,OnsetOfLabour,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,Home (NHS care),Babies,6670
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,Home (private care),Babies,100
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,In transit (with NHS ambulance services),Babies,300
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,In transit (with private ambulance services),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,In transit (without healthcare services present),Babies,185
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,Maternity assessment or triage unit/ area,Babies,28540
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,NHS Alongside midwifery unit,Babies,40860
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,NHS Freestanding midwifery unit (FMU),Babies,1510
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,NHS Obstetric unit (including theatre),Babies,341545
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,NHS ward/health care setting without delivery facilities,Babies,440
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,Non-domestic and non-health care setting,Babies,15
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,Not known (not recorded),Babies,8200
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,Other (not listed),Babies,17700
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,Private hospital,Babies,1865
2022-23,PlaceTypeActualDeliveryMidwifery,National,National,ALL SUBMITTERS,Missing value / Value outside reporting parameters,Babies,90860
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,Home (NHS care),Babies,1070
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,Home (private care),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,In transit (with NHS ambulance services),Babies,110
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,In transit (with private ambulance services),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,In transit (without healthcare services present),Babies,55
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,Maternity assessment or triage unit/ area,Babies,6360
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,NHS Alongside midwifery unit,Babies,8495
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,NHS Freestanding midwifery unit (FMU),Babies,185
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,NHS Obstetric unit (including theatre),Babies,59125
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,NHS ward/health care setting without delivery facilities,Babies,170
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,Non-domestic and non-health care setting,Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,Not known (not recorded),Babies,670
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,Other (not listed),Babies,410
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,Private hospital,Babies,20
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y56,LONDON COMMISSIONING REGION,Missing value / Value outside reporting parameters,Babies,26685
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Home (NHS care),Babies,765
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Home (private care),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,In transit (with NHS ambulance services),Babies,25
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,In transit (with private ambulance services),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,In transit (without healthcare services present),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Maternity assessment or triage unit/ area,Babies,5695
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,NHS Alongside midwifery unit,Babies,2230
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,NHS Freestanding midwifery unit (FMU),Babies,190
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,NHS Obstetric unit (including theatre),Babies,27365
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,NHS ward/health care setting without delivery facilities,Babies,10
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Non-domestic and non-health care setting,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Not known (not recorded),Babies,140
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Other (not listed),Babies,55
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Private hospital,Babies,1835
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing value / Value outside reporting parameters,Babies,8250
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Home (NHS care),Babies,1125
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Home (private care),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,In transit (with NHS ambulance services),Babies,55
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,In transit (with private ambulance services),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,In transit (without healthcare services present),Babies,20
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Maternity assessment or triage unit/ area,Babies,6935
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,NHS Alongside midwifery unit,Babies,2415
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,NHS Freestanding midwifery unit (FMU),Babies,215
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,NHS Obstetric unit (including theatre),Babies,51930
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,NHS ward/health care setting without delivery facilities,Babies,45
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Non-domestic and non-health care setting,Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Not known (not recorded),Babies,555
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Other (not listed),Babies,6670
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Private hospital,Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing value / Value outside reporting parameters,Babies,11065
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Home (NHS care),Babies,870
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Home (private care),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,In transit (with NHS ambulance services),Babies,40
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,In transit (with private ambulance services),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,In transit (without healthcare services present),Babies,20
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Maternity assessment or triage unit/ area,Babies,15
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,NHS Alongside midwifery unit,Babies,11310
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,NHS Freestanding midwifery unit (FMU),Babies,115
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,NHS Obstetric unit (including theatre),Babies,76245
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,NHS ward/health care setting without delivery facilities,Babies,45
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Non-domestic and non-health care setting,Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Not known (not recorded),Babies,215
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Other (not listed),Babies,170
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Private hospital,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Missing value / Value outside reporting parameters,Babies,9480
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,Home (NHS care),Babies,1050
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,Home (private care),Babies,85
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,In transit (with NHS ambulance services),Babies,25
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,In transit (with private ambulance services),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,In transit (without healthcare services present),Babies,15
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,Maternity assessment or triage unit/ area,Babies,2940
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,NHS Alongside midwifery unit,Babies,6375
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,NHS Freestanding midwifery unit (FMU),Babies,435
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,NHS Obstetric unit (including theatre),Babies,44890
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,NHS ward/health care setting without delivery facilities,Babies,65
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,Non-domestic and non-health care setting,Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,Not known (not recorded),Babies,80
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,Other (not listed),Babies,35
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,Private hospital,Babies,10
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,Missing value / Value outside reporting parameters,Babies,5360
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,Home (NHS care),Babies,1360
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,Home (private care),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,In transit (with NHS ambulance services),Babies,25
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,In transit (with private ambulance services),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,In transit (without healthcare services present),Babies,50
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,Maternity assessment or triage unit/ area,Babies,6580
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,NHS Alongside midwifery unit,Babies,1870
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,NHS Freestanding midwifery unit (FMU),Babies,340
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,NHS Obstetric unit (including theatre),Babies,38535
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,NHS ward/health care setting without delivery facilities,Babies,25
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,Non-domestic and non-health care setting,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,Not known (not recorded),Babies,690
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,Other (not listed),Babies,10270
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,Private hospital,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,Missing value / Value outside reporting parameters,Babies,8755
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Home (NHS care),Babies,435
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Home (private care),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,In transit (with NHS ambulance services),Babies,20
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,In transit (with private ambulance services),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,In transit (without healthcare services present),Babies,15
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Maternity assessment or triage unit/ area,Babies,15
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,NHS Alongside midwifery unit,Babies,8190
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,NHS Freestanding midwifery unit (FMU),Babies,35
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,NHS Obstetric unit (including theatre),Babies,44040
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,NHS ward/health care setting without delivery facilities,Babies,75
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Non-domestic and non-health care setting,Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Not known (not recorded),Babies,5860
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Other (not listed),Babies,85
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Private hospital,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Missing value / Value outside reporting parameters,Babies,21270
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Home (NHS care),Babies,55
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Home (private care),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,In transit (with NHS ambulance services),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,In transit (with private ambulance services),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,In transit (without healthcare services present),Babies,5
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Maternity assessment or triage unit/ area,Babies,850
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,NHS Alongside midwifery unit,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,NHS Freestanding midwifery unit (FMU),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,NHS Obstetric unit (including theatre),Babies,1410
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,NHS ward/health care setting without delivery facilities,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Non-domestic and non-health care setting,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Not known (not recorded),Babies,575
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Other (not listed),Babies,10255
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Private hospital,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,1140
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Home (NHS care),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Home (private care),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,In transit (with NHS ambulance services),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,In transit (with private ambulance services),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,In transit (without healthcare services present),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Maternity assessment or triage unit/ area,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,NHS Alongside midwifery unit,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,NHS Freestanding midwifery unit (FMU),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,NHS Obstetric unit (including theatre),Babies,3460
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,NHS ward/health care setting without delivery facilities,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Non-domestic and non-health care setting,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Not known (not recorded),Babies,60
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Other (not listed),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Private hospital,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Home (NHS care),Babies,40
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Home (private care),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,In transit (with NHS ambulance services),Babies,0
2022-23,PlaceTypeActualDeliveryMidwifery,Provider,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,In transit (with private ambulance services),Babies,0
