Period,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Value
2020-21,SkinToSkinContact1HourTerm,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Yes,Babies,3650
2020-21,SkinToSkinContact1HourTerm,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,No,Babies,730
2020-21,SkinToSkinContact1HourTerm,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,4735
2020-21,SkinToSkinContact1HourTerm,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,No,Babies,1645
2020-21,SkinToSkinContact1HourTerm,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,Yes,Babies,1765
2020-21,SkinToSkinContact1HourTerm,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,No,Babies,2205
2020-21,SkinToSkinContact1HourTerm,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Yes,Babies,365
2020-21,SkinToSkinContact1HourTerm,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,No,Babies,1270
2020-21,SkinToSkinContact1HourTerm,Provider,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Yes,Babies,3770
2020-21,SkinToSkinContact1HourTerm,Provider,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RJ2,LEWISHAM AND GREENWICH NHS TRUST,No,Babies,940
2020-21,SkinToSkinContact1HourTerm,Provider,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Yes,Babies,4110
2020-21,SkinToSkinContact1HourTerm,Provider,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Missing Value / Value outside reporting parameters,Babies,1110
2020-21,SkinToSkinContact1HourTerm,Provider,RJ6,CROYDON HEALTH SERVICES NHS TRUST,No,Babies,415
2020-21,SkinToSkinContact1HourTerm,Provider,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Yes,Babies,1255
2020-21,SkinToSkinContact1HourTerm,Provider,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Missing Value / Value outside reporting parameters,Babies,515
2020-21,SkinToSkinContact1HourTerm,Provider,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,No,Babies,260
2020-21,SkinToSkinContact1HourTerm,Provider,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,3550
2020-21,SkinToSkinContact1HourTerm,Provider,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,220
2020-21,SkinToSkinContact1HourTerm,Provider,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,No,Babies,970
2020-21,SkinToSkinContact1HourTerm,Provider,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Yes,Babies,1670
2020-21,SkinToSkinContact1HourTerm,Provider,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,No,Babies,1715
2020-21,SkinToSkinContact1HourTerm,Provider,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Yes,Babies,3585
2020-21,SkinToSkinContact1HourTerm,Provider,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,No,Babies,2625
2020-21,SkinToSkinContact1HourTerm,Provider,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,Yes,Babies,680
2020-21,SkinToSkinContact1HourTerm,Provider,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,5
2020-21,SkinToSkinContact1HourTerm,Provider,RJN,EAST CHESHIRE NHS TRUST,No,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RJN,EAST CHESHIRE NHS TRUST,Yes,Babies,15
2020-21,SkinToSkinContact1HourTerm,Provider,RJN,EAST CHESHIRE NHS TRUST,Missing Value / Value outside reporting parameters,Babies,5
2020-21,SkinToSkinContact1HourTerm,Provider,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,No,Babies,65
2020-21,SkinToSkinContact1HourTerm,Provider,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Yes,Babies,1230
2020-21,SkinToSkinContact1HourTerm,Provider,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,20
2020-21,SkinToSkinContact1HourTerm,Provider,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,No,Babies,1310
2020-21,SkinToSkinContact1HourTerm,Provider,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Yes,Babies,5505
2020-21,SkinToSkinContact1HourTerm,Provider,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,No,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,2795
2020-21,SkinToSkinContact1HourTerm,Provider,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,No,Babies,290
2020-21,SkinToSkinContact1HourTerm,Provider,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Yes,Babies,2815
2020-21,SkinToSkinContact1HourTerm,Provider,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,No,Babies,955
2020-21,SkinToSkinContact1HourTerm,Provider,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Yes,Babies,3920
2020-21,SkinToSkinContact1HourTerm,Provider,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RKE,WHITTINGTON HEALTH NHS TRUST,No,Babies,230
2020-21,SkinToSkinContact1HourTerm,Provider,RKE,WHITTINGTON HEALTH NHS TRUST,Yes,Babies,975
2020-21,SkinToSkinContact1HourTerm,Provider,RKE,WHITTINGTON HEALTH NHS TRUST,Missing Value / Value outside reporting parameters,Babies,55
2020-21,SkinToSkinContact1HourTerm,Provider,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,No,Babies,1165
2020-21,SkinToSkinContact1HourTerm,Provider,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Yes,Babies,2770
2020-21,SkinToSkinContact1HourTerm,Provider,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RLQ,WYE VALLEY NHS TRUST,No,Babies,245
2020-21,SkinToSkinContact1HourTerm,Provider,RLQ,WYE VALLEY NHS TRUST,Yes,Babies,985
2020-21,SkinToSkinContact1HourTerm,Provider,RLQ,WYE VALLEY NHS TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,No,Babies,465
2020-21,SkinToSkinContact1HourTerm,Provider,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Yes,Babies,1020
2020-21,SkinToSkinContact1HourTerm,Provider,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,No,Babies,395
2020-21,SkinToSkinContact1HourTerm,Provider,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,3655
2020-21,SkinToSkinContact1HourTerm,Provider,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,445
2020-21,SkinToSkinContact1HourTerm,Provider,RMC,BOLTON NHS FOUNDATION TRUST,No,Babies,555
2020-21,SkinToSkinContact1HourTerm,Provider,RMC,BOLTON NHS FOUNDATION TRUST,Yes,Babies,3470
2020-21,SkinToSkinContact1HourTerm,Provider,RMC,BOLTON NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,910
2020-21,SkinToSkinContact1HourTerm,Provider,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,No,Babies,175
2020-21,SkinToSkinContact1HourTerm,Provider,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Yes,Babies,1750
2020-21,SkinToSkinContact1HourTerm,Provider,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,110
2020-21,SkinToSkinContact1HourTerm,Provider,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,No,Babies,140
2020-21,SkinToSkinContact1HourTerm,Provider,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,965
2020-21,SkinToSkinContact1HourTerm,Provider,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,15
2020-21,SkinToSkinContact1HourTerm,Provider,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,No,Babies,775
2020-21,SkinToSkinContact1HourTerm,Provider,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,3590
2020-21,SkinToSkinContact1HourTerm,Provider,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RN7,DARTFORD AND GRAVESHAM NHS TRUST,No,Babies,570
2020-21,SkinToSkinContact1HourTerm,Provider,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Yes,Babies,3025
2020-21,SkinToSkinContact1HourTerm,Provider,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Missing Value / Value outside reporting parameters,Babies,490
2020-21,SkinToSkinContact1HourTerm,Provider,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,No,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Yes,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,3715
2020-21,SkinToSkinContact1HourTerm,Provider,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,No,Babies,850
2020-21,SkinToSkinContact1HourTerm,Provider,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Yes,Babies,1525
2020-21,SkinToSkinContact1HourTerm,Provider,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,No,Babies,185
2020-21,SkinToSkinContact1HourTerm,Provider,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Yes,Babies,750
2020-21,SkinToSkinContact1HourTerm,Provider,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,10
2020-21,SkinToSkinContact1HourTerm,Provider,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,No,Babies,145
2020-21,SkinToSkinContact1HourTerm,Provider,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Yes,Babies,740
2020-21,SkinToSkinContact1HourTerm,Provider,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Missing Value / Value outside reporting parameters,Babies,15
2020-21,SkinToSkinContact1HourTerm,Provider,RNZ,SALISBURY NHS FOUNDATION TRUST,No,Babies,155
2020-21,SkinToSkinContact1HourTerm,Provider,RNZ,SALISBURY NHS FOUNDATION TRUST,Yes,Babies,1805
2020-21,SkinToSkinContact1HourTerm,Provider,RNZ,SALISBURY NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,20
2020-21,SkinToSkinContact1HourTerm,Provider,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,No,Babies,920
2020-21,SkinToSkinContact1HourTerm,Provider,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,2600
2020-21,SkinToSkinContact1HourTerm,Provider,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RPA,MEDWAY NHS FOUNDATION TRUST,No,Babies,240
2020-21,SkinToSkinContact1HourTerm,Provider,RPA,MEDWAY NHS FOUNDATION TRUST,Yes,Babies,2985
2020-21,SkinToSkinContact1HourTerm,Provider,RPA,MEDWAY NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,430
2020-21,SkinToSkinContact1HourTerm,Provider,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,No,Babies,2615
2020-21,SkinToSkinContact1HourTerm,Provider,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Yes,Babies,4455
2020-21,SkinToSkinContact1HourTerm,Provider,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,No,Babies,4915
2020-21,SkinToSkinContact1HourTerm,Provider,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Yes,Babies,770
2020-21,SkinToSkinContact1HourTerm,Provider,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,5
2020-21,SkinToSkinContact1HourTerm,Provider,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,No,Babies,35
2020-21,SkinToSkinContact1HourTerm,Provider,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Yes,Babies,210
2020-21,SkinToSkinContact1HourTerm,Provider,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Missing Value / Value outside reporting parameters,Babies,2505
2020-21,SkinToSkinContact1HourTerm,Provider,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,No,Babies,1095
2020-21,SkinToSkinContact1HourTerm,Provider,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Yes,Babies,3840
2020-21,SkinToSkinContact1HourTerm,Provider,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,No,Babies,455
2020-21,SkinToSkinContact1HourTerm,Provider,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Yes,Babies,1100
2020-21,SkinToSkinContact1HourTerm,Provider,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,No,Babies,1890
2020-21,SkinToSkinContact1HourTerm,Provider,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Yes,Babies,4695
2020-21,SkinToSkinContact1HourTerm,Provider,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",No,Babies,165
2020-21,SkinToSkinContact1HourTerm,Provider,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Yes,Babies,1685
2020-21,SkinToSkinContact1HourTerm,Provider,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Missing Value / Value outside reporting parameters,Babies,90
2020-21,SkinToSkinContact1HourTerm,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,No,Babies,2495
2020-21,SkinToSkinContact1HourTerm,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Yes,Babies,5810
2020-21,SkinToSkinContact1HourTerm,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,No,Babies,250
2020-21,SkinToSkinContact1HourTerm,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,2335
2020-21,SkinToSkinContact1HourTerm,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,1265
2020-21,SkinToSkinContact1HourTerm,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,No,Babies,580
2020-21,SkinToSkinContact1HourTerm,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,4100
2020-21,SkinToSkinContact1HourTerm,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,430
2020-21,SkinToSkinContact1HourTerm,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,No,Babies,50
2020-21,SkinToSkinContact1HourTerm,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,400
2020-21,SkinToSkinContact1HourTerm,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,No,Babies,325
2020-21,SkinToSkinContact1HourTerm,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Yes,Babies,2320
2020-21,SkinToSkinContact1HourTerm,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,245
2020-21,SkinToSkinContact1HourTerm,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,No,Babies,1080
2020-21,SkinToSkinContact1HourTerm,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Yes,Babies,6100
2020-21,SkinToSkinContact1HourTerm,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,No,Babies,50
2020-21,SkinToSkinContact1HourTerm,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,1310
2020-21,SkinToSkinContact1HourTerm,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,5045
2020-21,SkinToSkinContact1HourTerm,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,No,Babies,590
2020-21,SkinToSkinContact1HourTerm,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,2435
2020-21,SkinToSkinContact1HourTerm,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,No,Babies,140
2020-21,SkinToSkinContact1HourTerm,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Yes,Babies,1410
2020-21,SkinToSkinContact1HourTerm,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Missing Value / Value outside reporting parameters,Babies,5
2020-21,SkinToSkinContact1HourTerm,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,No,Babies,455
2020-21,SkinToSkinContact1HourTerm,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,3125
2020-21,SkinToSkinContact1HourTerm,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,355
2020-21,SkinToSkinContact1HourTerm,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,No,Babies,525
2020-21,SkinToSkinContact1HourTerm,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Yes,Babies,1955
2020-21,SkinToSkinContact1HourTerm,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RVJ,NORTH BRISTOL NHS TRUST,No,Babies,365
2020-21,SkinToSkinContact1HourTerm,Provider,RVJ,NORTH BRISTOL NHS TRUST,Yes,Babies,3920
2020-21,SkinToSkinContact1HourTerm,Provider,RVJ,NORTH BRISTOL NHS TRUST,Missing Value / Value outside reporting parameters,Babies,860
2020-21,SkinToSkinContact1HourTerm,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,No,Babies,600
2020-21,SkinToSkinContact1HourTerm,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Yes,Babies,2950
2020-21,SkinToSkinContact1HourTerm,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,No,Babies,1235
2020-21,SkinToSkinContact1HourTerm,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Yes,Babies,4190
2020-21,SkinToSkinContact1HourTerm,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,No,Babies,475
2020-21,SkinToSkinContact1HourTerm,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Yes,Babies,1790
2020-21,SkinToSkinContact1HourTerm,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,No,Babies,75
2020-21,SkinToSkinContact1HourTerm,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Yes,Babies,155
2020-21,SkinToSkinContact1HourTerm,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,No,Babies,800
2020-21,SkinToSkinContact1HourTerm,Provider,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,Yes,Babies,5765
2020-21,SkinToSkinContact1HourTerm,Provider,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,535
2020-21,SkinToSkinContact1HourTerm,Provider,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,No,Babies,985
2020-21,SkinToSkinContact1HourTerm,Provider,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,Yes,Babies,3130
2020-21,SkinToSkinContact1HourTerm,Provider,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,No,Babies,220
2020-21,SkinToSkinContact1HourTerm,Provider,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,Yes,Babies,1100
2020-21,SkinToSkinContact1HourTerm,Provider,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,0
2020-21,SkinToSkinContact1HourTerm,Provider,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,No,Babies,1170
2020-21,SkinToSkinContact1HourTerm,Provider,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Yes,Babies,5830
2020-21,SkinToSkinContact1HourTerm,Provider,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Missing Value / Value outside reporting parameters,Babies,1665
2020-21,SkinToSkinContact1HourTerm,Provider,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,No,Babies,410
2020-21,SkinToSkinContact1HourTerm,Provider,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Yes,Babies,4420
2020-21,SkinToSkinContact1HourTerm,Provider,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,225
