Period,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Value
2021-22,SkinToSkinContact1HourTerm,Provider,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,No,Babies,310
2021-22,SkinToSkinContact1HourTerm,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,2625
2021-22,SkinToSkinContact1HourTerm,Provider,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,1390
2021-22,SkinToSkinContact1HourTerm,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,No,Babies,735
2021-22,SkinToSkinContact1HourTerm,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,4240
2021-22,SkinToSkinContact1HourTerm,Provider,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,525
2021-22,SkinToSkinContact1HourTerm,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,No,Babies,600
2021-22,SkinToSkinContact1HourTerm,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,4805
2021-22,SkinToSkinContact1HourTerm,Provider,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,No,Babies,295
2021-22,SkinToSkinContact1HourTerm,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Yes,Babies,2385
2021-22,SkinToSkinContact1HourTerm,Provider,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,220
2021-22,SkinToSkinContact1HourTerm,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,No,Babies,1210
2021-22,SkinToSkinContact1HourTerm,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Yes,Babies,6160
2021-22,SkinToSkinContact1HourTerm,Provider,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,No,Babies,2325
2021-22,SkinToSkinContact1HourTerm,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,2355
2021-22,SkinToSkinContact1HourTerm,Provider,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,2235
2021-22,SkinToSkinContact1HourTerm,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,No,Babies,510
2021-22,SkinToSkinContact1HourTerm,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,2435
2021-22,SkinToSkinContact1HourTerm,Provider,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,No,Babies,400
2021-22,SkinToSkinContact1HourTerm,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Yes,Babies,3830
2021-22,SkinToSkinContact1HourTerm,Provider,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Babies,40
2021-22,SkinToSkinContact1HourTerm,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,No,Babies,535
2021-22,SkinToSkinContact1HourTerm,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,3390
2021-22,SkinToSkinContact1HourTerm,Provider,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,370
2021-22,SkinToSkinContact1HourTerm,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,No,Babies,570
2021-22,SkinToSkinContact1HourTerm,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Yes,Babies,2000
2021-22,SkinToSkinContact1HourTerm,Provider,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RVJ,NORTH BRISTOL NHS TRUST,No,Babies,320
2021-22,SkinToSkinContact1HourTerm,Provider,RVJ,NORTH BRISTOL NHS TRUST,Yes,Babies,4270
2021-22,SkinToSkinContact1HourTerm,Provider,RVJ,NORTH BRISTOL NHS TRUST,Missing value / Value outside reporting parameters,Babies,605
2021-22,SkinToSkinContact1HourTerm,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,No,Babies,620
2021-22,SkinToSkinContact1HourTerm,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Yes,Babies,2850
2021-22,SkinToSkinContact1HourTerm,Provider,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,No,Babies,1135
2021-22,SkinToSkinContact1HourTerm,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Yes,Babies,4500
2021-22,SkinToSkinContact1HourTerm,Provider,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,80
2021-22,SkinToSkinContact1HourTerm,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,No,Babies,405
2021-22,SkinToSkinContact1HourTerm,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Yes,Babies,1855
2021-22,SkinToSkinContact1HourTerm,Provider,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,No,Babies,325
2021-22,SkinToSkinContact1HourTerm,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Yes,Babies,935
2021-22,SkinToSkinContact1HourTerm,Provider,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,Missing value / Value outside reporting parameters,Babies,20
2021-22,SkinToSkinContact1HourTerm,Provider,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,No,Babies,1105
2021-22,SkinToSkinContact1HourTerm,Provider,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,Yes,Babies,3335
2021-22,SkinToSkinContact1HourTerm,Provider,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,No,Babies,615
2021-22,SkinToSkinContact1HourTerm,Provider,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,Yes,Babies,3525
2021-22,SkinToSkinContact1HourTerm,Provider,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Babies,60
2021-22,SkinToSkinContact1HourTerm,Provider,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,No,Babies,1205
2021-22,SkinToSkinContact1HourTerm,Provider,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Yes,Babies,5805
2021-22,SkinToSkinContact1HourTerm,Provider,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Missing value / Value outside reporting parameters,Babies,1500
2021-22,SkinToSkinContact1HourTerm,Provider,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,No,Babies,440
2021-22,SkinToSkinContact1HourTerm,Provider,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Yes,Babies,4730
2021-22,SkinToSkinContact1HourTerm,Provider,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Missing value / Value outside reporting parameters,Babies,265
2021-22,SkinToSkinContact1HourTerm,Provider,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,No,Babies,3475
2021-22,SkinToSkinContact1HourTerm,Provider,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,Yes,Babies,330
2021-22,SkinToSkinContact1HourTerm,Provider,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Babies,5
2021-22,SkinToSkinContact1HourTerm,Provider,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,No,Babies,4060
2021-22,SkinToSkinContact1HourTerm,Provider,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,Yes,Babies,830
2021-22,SkinToSkinContact1HourTerm,Provider,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,Missing value / Value outside reporting parameters,Babies,5
2021-22,SkinToSkinContact1HourTerm,Provider,RWJ,STOCKPORT NHS FOUNDATION TRUST,No,Babies,300
2021-22,SkinToSkinContact1HourTerm,Provider,RWJ,STOCKPORT NHS FOUNDATION TRUST,Yes,Babies,2625
2021-22,SkinToSkinContact1HourTerm,Provider,RWJ,STOCKPORT NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,185
2021-22,SkinToSkinContact1HourTerm,Provider,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,No,Babies,1025
2021-22,SkinToSkinContact1HourTerm,Provider,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Yes,Babies,3230
2021-22,SkinToSkinContact1HourTerm,Provider,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,No,Babies,410
2021-22,SkinToSkinContact1HourTerm,Provider,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,1910
2021-22,SkinToSkinContact1HourTerm,Provider,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,No,Babies,1520
2021-22,SkinToSkinContact1HourTerm,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Yes,Babies,2230
2021-22,SkinToSkinContact1HourTerm,Provider,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,No,Babies,1070
2021-22,SkinToSkinContact1HourTerm,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Yes,Babies,5260
2021-22,SkinToSkinContact1HourTerm,Provider,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Babies,445
2021-22,SkinToSkinContact1HourTerm,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,No,Babies,365
2021-22,SkinToSkinContact1HourTerm,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Yes,Babies,1935
2021-22,SkinToSkinContact1HourTerm,Provider,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Babies,180
2021-22,SkinToSkinContact1HourTerm,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,No,Babies,1990
2021-22,SkinToSkinContact1HourTerm,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Yes,Babies,3160
2021-22,SkinToSkinContact1HourTerm,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,No,Babies,1230
2021-22,SkinToSkinContact1HourTerm,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Yes,Babies,3395
2021-22,SkinToSkinContact1HourTerm,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,No,Babies,275
2021-22,SkinToSkinContact1HourTerm,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,1930
2021-22,SkinToSkinContact1HourTerm,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,125
2021-22,SkinToSkinContact1HourTerm,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,No,Babies,615
2021-22,SkinToSkinContact1HourTerm,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Yes,Babies,3185
2021-22,SkinToSkinContact1HourTerm,Provider,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,No,Babies,1105
2021-22,SkinToSkinContact1HourTerm,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Yes,Babies,1880
2021-22,SkinToSkinContact1HourTerm,Provider,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,No,Babies,525
2021-22,SkinToSkinContact1HourTerm,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Yes,Babies,2600
2021-22,SkinToSkinContact1HourTerm,Provider,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Babies,410
2021-22,SkinToSkinContact1HourTerm,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,No,Babies,4085
2021-22,SkinToSkinContact1HourTerm,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Yes,Babies,1075
2021-22,SkinToSkinContact1HourTerm,Provider,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,No,Babies,1205
2021-22,SkinToSkinContact1HourTerm,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Yes,Babies,2795
2021-22,SkinToSkinContact1HourTerm,Provider,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Missing value / Value outside reporting parameters,Babies,5
2021-22,SkinToSkinContact1HourTerm,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,No,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Yes,Babies,0
2021-22,SkinToSkinContact1HourTerm,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Babies,1955
2021-22,SkinToSkinContact1HourTerm,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,No,Babies,1670
2021-22,SkinToSkinContact1HourTerm,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Yes,Babies,1255
2021-22,SkinToSkinContact1HourTerm,Provider,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Babies,4285
2021-22,SmokingStatusGroupBooking,National,National,ALL SUBMITTERS,Non-Smoker / Ex-Smoker,Deliveries,192000
2021-22,SmokingStatusGroupBooking,National,National,ALL SUBMITTERS,Smoker,Deliveries,24295
2021-22,SmokingStatusGroupBooking,National,National,ALL SUBMITTERS,Missing value / Value outside reporting parameters,Deliveries,329800
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y56,LONDON COMMISSIONING REGION,Non-Smoker / Ex-Smoker,Deliveries,43355
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y56,LONDON COMMISSIONING REGION,Smoker,Deliveries,2540
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y56,LONDON COMMISSIONING REGION,Missing value / Value outside reporting parameters,Deliveries,59895
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Non-Smoker / Ex-Smoker,Deliveries,12270
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Smoker,Deliveries,2190
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y58,SOUTH WEST COMMISSIONING REGION,Missing value / Value outside reporting parameters,Deliveries,34440
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Non-Smoker / Ex-Smoker,Deliveries,36365
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Smoker,Deliveries,3780
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y59,SOUTH EAST COMMISSIONING REGION,Missing value / Value outside reporting parameters,Deliveries,41255
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Non-Smoker / Ex-Smoker,Deliveries,38265
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Smoker,Deliveries,5675
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y60,MIDLANDS COMMISSIONING REGION,Missing value / Value outside reporting parameters,Deliveries,54035
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,Non-Smoker / Ex-Smoker,Deliveries,25925
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,Smoker,Deliveries,3105
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y61,EAST OF ENGLAND COMMISSIONING REGION,Missing value / Value outside reporting parameters,Deliveries,33590
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,Non-Smoker / Ex-Smoker,Deliveries,12535
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,Smoker,Deliveries,2075
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y62,NORTH WEST COMMISSIONING REGION,Missing value / Value outside reporting parameters,Deliveries,55920
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Non-Smoker / Ex-Smoker,Deliveries,23290
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Smoker,Deliveries,4930
2021-22,SmokingStatusGroupBooking,NHS England (Region),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Missing value / Value outside reporting parameters,Deliveries,50660
2021-22,SmokingStatusGroupBooking,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,115
2021-22,SmokingStatusGroupBooking,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Smoker,Deliveries,15
2021-22,SmokingStatusGroupBooking,Provider,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,17265
2021-22,SmokingStatusGroupBooking,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,3050
2021-22,SmokingStatusGroupBooking,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Smoker,Deliveries,635
2021-22,SmokingStatusGroupBooking,Provider,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,290
2021-22,SmokingStatusGroupBooking,Provider,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,5
2021-22,SmokingStatusGroupBooking,Provider,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Smoker,Deliveries,5
2021-22,SmokingStatusGroupBooking,Provider,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,4170
2021-22,SmokingStatusGroupBooking,Provider,R1F,ISLE OF WIGHT NHS TRUST,Non-Smoker / Ex-Smoker,Deliveries,90
2021-22,SmokingStatusGroupBooking,Provider,R1F,ISLE OF WIGHT NHS TRUST,Smoker,Deliveries,15
2021-22,SmokingStatusGroupBooking,Provider,R1F,ISLE OF WIGHT NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,760
2021-22,SmokingStatusGroupBooking,Provider,R1H,BARTS HEALTH NHS TRUST,Non-Smoker / Ex-Smoker,Deliveries,170
2021-22,SmokingStatusGroupBooking,Provider,R1H,BARTS HEALTH NHS TRUST,Smoker,Deliveries,420
2021-22,SmokingStatusGroupBooking,Provider,R1H,BARTS HEALTH NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,12180
2021-22,SmokingStatusGroupBooking,Provider,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Non-Smoker / Ex-Smoker,Deliveries,3750
2021-22,SmokingStatusGroupBooking,Provider,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Smoker,Deliveries,220
2021-22,SmokingStatusGroupBooking,Provider,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,60
2021-22,SmokingStatusGroupBooking,Provider,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,1920
2021-22,SmokingStatusGroupBooking,Provider,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Smoker,Deliveries,130
2021-22,SmokingStatusGroupBooking,Provider,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,660
2021-22,SmokingStatusGroupBooking,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,250
2021-22,SmokingStatusGroupBooking,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Smoker,Deliveries,35
2021-22,SmokingStatusGroupBooking,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,885
2021-22,SmokingStatusGroupBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,2015
2021-22,SmokingStatusGroupBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Smoker,Deliveries,260
2021-22,SmokingStatusGroupBooking,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,2135
2021-22,SmokingStatusGroupBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,135
2021-22,SmokingStatusGroupBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Smoker,Deliveries,50
2021-22,SmokingStatusGroupBooking,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,1790
2021-22,SmokingStatusGroupBooking,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,480
2021-22,SmokingStatusGroupBooking,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Smoker,Deliveries,100
2021-22,SmokingStatusGroupBooking,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,4210
2021-22,SmokingStatusGroupBooking,Provider,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,7625
2021-22,SmokingStatusGroupBooking,Provider,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Smoker,Deliveries,685
2021-22,SmokingStatusGroupBooking,Provider,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,3865
2021-22,SmokingStatusGroupBooking,Provider,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,1650
2021-22,SmokingStatusGroupBooking,Provider,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Smoker,Deliveries,105
2021-22,SmokingStatusGroupBooking,Provider,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5960
2021-22,SmokingStatusGroupBooking,Provider,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Non-Smoker / Ex-Smoker,Deliveries,35
2021-22,SmokingStatusGroupBooking,Provider,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Smoker,Deliveries,10
2021-22,SmokingStatusGroupBooking,Provider,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,3450
2021-22,SmokingStatusGroupBooking,Provider,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,25
2021-22,SmokingStatusGroupBooking,Provider,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Smoker,Deliveries,5
2021-22,SmokingStatusGroupBooking,Provider,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,4060
2021-22,SmokingStatusGroupBooking,Provider,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Non-Smoker / Ex-Smoker,Deliveries,1390
2021-22,SmokingStatusGroupBooking,Provider,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Smoker,Deliveries,130
